gender,married,dependents,self_employed,applicantincome,coapplicantincome,loanamount,loan_amount_term,credit_history,property_area,loan_status
male,yes,0,no,2400,0,medium_low,medium_long_term,nil,urban,y
male,yes,0,no,3941,2336,medium_high,medium_long_term,1,semiurban,y
male,yes,0,yes,4695,0,medium_low,nil,1,urban,y
female,no,0,no,3410,0,medium_low,nil,1,urban,y
male,yes,1,no,5649,0,low,medium_long_term,1,urban,y
male,yes,0,no,5821,0,medium_high,medium_long_term,1,urban,y
female,yes,0,no,2645,3440,medium_high,medium_long_term,0,urban,n
female,no,0,no,4000,2275,medium_high,medium_long_term,1,semiurban,y
female,yes,0,no,1928,1644,medium_low,medium_long_term,1,semiurban,y
female,no,0,no,3086,0,medium_high,medium_long_term,1,semiurban,y
female,no,0,no,4230,0,medium_high,medium_long_term,1,semiurban,n
male,yes,2,no,4616,0,medium_high,medium_long_term,1,urban,n
female,yes,1,yes,11500,0,high,medium_long_term,0,urban,n
male,yes,2,no,2708,1167,medium_low,medium_long_term,1,semiurban,y
male,yes,0,no,2132,1591,medium_low,medium_long_term,1,semiurban,y
male,yes,0,no,3366,2200,medium_high,medium_long_term,1,rural,n
male,yes,1,no,8080,2250,medium_high,medium_long_term,1,urban,y
male,yes,2,no,3357,2859,medium_high,medium_long_term,1,urban,y
male,yes,0,no,2500,3796,medium_high,medium_long_term,1,urban,y
male,yes,3,no,3029,0,medium_low,medium_long_term,1,urban,y
male,yes,0,yes,2609,3449,medium_high,medium_short_term,0,rural,n
male,yes,1,no,4945,0,nil,medium_long_term,0,rural,n
female,no,0,no,4166,0,medium_high,medium_long_term,0,semiurban,n
male,yes,0,no,5726,4595,high,medium_long_term,1,semiurban,n
male,no,0,no,3200,2254,medium_high,medium_short_term,0,urban,n
male,yes,1,no,10750,0,high,medium_long_term,1,urban,y
male,yes,3,yes,7100,0,medium_high,short_term,1,urban,y
female,no,0,no,4300,0,medium_high,medium_long_term,0,semiurban,n
male,yes,0,no,3208,3066,medium_high,medium_long_term,1,urban,y
male,yes,2,yes,1875,1875,medium_low,medium_long_term,1,semiurban,y
male,no,0,no,3500,0,medium_low,medium_long_term,1,semiurban,y
male,yes,3,no,4755,0,medium_low,nil,0,semiurban,n
male,yes,3,yes,5266,1774,medium_high,medium_long_term,1,semiurban,y
male,no,0,no,3750,0,medium_high,long_term,1,urban,n
male,no,0,no,3750,4750,medium_high,medium_long_term,1,urban,n
male,yes,1,yes,1000,3022,medium_high,medium_long_term,1,urban,n
male,yes,3,no,3167,4000,medium_high,medium_long_term,0,semiurban,n
male,yes,3,yes,3333,2166,medium_high,medium_long_term,nil,semiurban,y
female,no,0,no,3846,0,medium_high,medium_long_term,1,semiurban,y
male,yes,1,yes,2395,0,nil,medium_long_term,1,semiurban,y
female,yes,2,no,1378,1881,medium_high,medium_long_term,1,urban,n
male,yes,0,no,6000,2250,high,medium_long_term,nil,semiurban,n
male,yes,1,no,3988,0,low,medium_long_term,1,urban,y
male,no,0,no,2366,2531,medium_high,medium_long_term,1,semiurban,y
male,yes,2,no,3333,2000,medium_low,medium_long_term,nil,semiurban,y
male,yes,0,no,2500,2118,medium_high,medium_long_term,1,semiurban,y
male,no,0,no,8566,0,high,medium_long_term,1,urban,y
male,yes,0,no,5695,4167,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,2958,2900,medium_high,medium_long_term,1,semiurban,y
male,yes,2,no,6250,5654,medium_high,medium_short_term,1,semiurban,y
male,yes,2,no,3273,1820,medium_low,medium_long_term,1,urban,y
male,no,0,no,4133,0,medium_high,medium_long_term,1,semiurban,y
male,no,0,no,3620,0,low,medium_short_term,1,semiurban,y
male,no,0,nil,6782,0,nil,medium_long_term,nil,urban,n
female,yes,0,no,2484,2302,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,1977,997,low,medium_long_term,1,semiurban,y
male,yes,0,no,4188,0,medium_high,medium_short_term,1,semiurban,y
male,yes,0,no,1759,3541,medium_high,medium_long_term,1,semiurban,y
male,yes,2,no,4288,3263,medium_high,medium_short_term,1,urban,y
male,no,0,no,4843,3806,medium_high,medium_long_term,1,semiurban,y
male,yes,nil,no,13650,0,nil,medium_long_term,1,urban,y
male,yes,0,no,4652,3583,nil,medium_long_term,1,semiurban,y
male,nil,nil,no,3816,754,medium_high,medium_long_term,1,urban,y
male,yes,1,no,3052,1030,medium_low,medium_long_term,1,urban,y
male,yes,2,no,11417,1126,high,medium_long_term,1,urban,y
male,no,0,nil,7333,0,medium_high,medium_long_term,1,rural,n
male,yes,2,no,3800,3600,high,medium_long_term,0,urban,n
male,yes,3,no,2071,754,medium_low,long_term,1,semiurban,y
male,no,0,no,5316,0,medium_high,medium_long_term,1,urban,y
female,yes,0,nil,2929,2333,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,3572,4114,medium_high,nil,0,rural,n
female,no,1,yes,7451,0,nil,medium_long_term,1,semiurban,y
male,no,0,nil,5050,0,medium_high,medium_long_term,1,semiurban,y
male,yes,1,no,14583,0,medium_high,medium_short_term,1,rural,y
female,yes,0,no,3167,2283,medium_high,medium_long_term,1,semiurban,y
male,yes,1,no,2214,1398,medium_low,medium_long_term,nil,urban,y
male,yes,0,no,5568,2142,medium_high,medium_long_term,1,rural,n
female,no,0,no,10408,0,high,medium_long_term,1,urban,y
male,yes,nil,no,5667,2667,medium_high,medium_long_term,1,rural,y
female,no,0,no,4166,0,low,medium_long_term,1,semiurban,y
female,no,0,no,2137,8980,medium_high,medium_long_term,0,semiurban,y
male,yes,2,no,2957,0,medium_low,medium_long_term,1,semiurban,y
male,yes,0,no,4300,2014,medium_high,medium_long_term,1,rural,y
female,no,0,no,3692,0,medium_low,medium_long_term,nil,rural,y
nil,yes,3,no,23803,0,high,medium_long_term,1,rural,y
male,no,0,no,3865,1640,nil,medium_long_term,1,rural,y
male,yes,1,yes,10513,3850,medium_high,medium_short_term,0,urban,n
male,yes,0,no,6080,2569,medium_high,medium_long_term,nil,rural,n
male,no,0,yes,20166,0,very_high,long_term,nil,urban,y
male,no,0,no,2014,1929,medium_low,medium_long_term,1,urban,y
male,no,0,no,2718,0,medium_low,medium_long_term,1,semiurban,y
male,yes,0,yes,3459,0,low,medium_short_term,1,semiurban,y
male,no,0,no,4895,0,medium_high,medium_long_term,1,semiurban,y
male,yes,3,no,4000,7750,high,medium_long_term,1,semiurban,n
female,yes,0,no,4583,0,medium_low,medium_long_term,1,rural,n
male,yes,2,yes,3316,3500,medium_low,medium_long_term,1,urban,y
male,no,0,no,14999,0,high,medium_long_term,0,semiurban,n
male,yes,2,no,4200,1430,medium_high,medium_long_term,1,rural,n
male,yes,2,no,5042,2083,medium_high,medium_long_term,1,rural,n
male,no,0,no,5417,0,medium_high,medium_long_term,1,urban,y
male,no,0,yes,6950,0,medium_high,medium_short_term,1,semiurban,y
male,yes,0,no,2698,2034,medium_high,medium_long_term,1,semiurban,y
male,yes,2,no,11757,0,medium_high,medium_short_term,1,urban,y
female,yes,0,no,2330,4486,medium_low,medium_long_term,1,semiurban,y
female,yes,2,no,14866,0,medium_low,medium_long_term,1,urban,y
male,yes,1,no,1538,1425,low,medium_long_term,1,urban,y
female,no,0,no,10000,1666,high,medium_long_term,1,rural,n
male,yes,0,no,4860,830,medium_high,medium_long_term,1,semiurban,y
male,no,0,no,6277,0,medium_high,medium_long_term,0,rural,n
male,yes,0,yes,2577,3750,medium_high,medium_long_term,1,rural,y
male,no,0,no,9166,0,high,medium_long_term,1,urban,n
male,yes,2,no,2281,0,medium_high,medium_long_term,1,rural,n
male,no,0,no,3254,0,low,medium_long_term,1,urban,y
male,yes,3,no,39999,0,very_high,medium_short_term,0,semiurban,y
male,yes,1,no,6000,0,medium_high,medium_long_term,nil,rural,y
male,yes,1,no,9538,0,medium_high,medium_long_term,1,urban,y
male,no,0,nil,2980,2083,medium_high,medium_long_term,1,rural,y
male,yes,0,no,4583,5625,high,medium_long_term,1,semiurban,y
male,yes,0,no,1863,1041,medium_low,medium_long_term,1,semiurban,y
male,yes,0,no,7933,0,high,medium_long_term,1,urban,n
male,yes,1,no,3089,1280,medium_high,medium_long_term,0,semiurban,n
male,yes,2,no,4167,1447,medium_high,medium_long_term,1,rural,y
male,yes,0,no,9323,0,medium_low,medium_short_term,1,urban,y
male,yes,0,no,3707,3166,medium_high,nil,1,rural,y
female,yes,0,no,4583,0,medium_high,medium_long_term,1,rural,n
male,yes,0,no,2439,3333,medium_high,medium_long_term,1,rural,y
male,no,0,no,2237,0,medium_low,long_term,0,semiurban,n
male,yes,2,no,8000,0,medium_high,medium_long_term,1,semiurban,y
male,yes,0,nil,1820,1769,medium_low,medium_long_term,1,rural,y
nil,yes,3,no,51763,0,very_high,medium_long_term,1,urban,y
male,yes,3,no,3522,0,medium_low,medium_short_term,1,rural,n
male,yes,0,no,5708,5625,medium_high,medium_long_term,1,semiurban,y
male,yes,0,yes,4344,736,medium_low,medium_long_term,1,semiurban,n
male,yes,0,no,3497,1964,medium_high,medium_long_term,1,rural,y
male,yes,2,no,2045,1619,medium_high,medium_long_term,1,rural,y
male,yes,3,no,5516,11300,very_high,medium_long_term,0,semiurban,n
male,yes,1,no,3750,0,medium_high,medium_long_term,1,semiurban,y
male,no,0,no,2333,1451,medium_high,long_term,0,urban,n
male,yes,1,no,6400,7250,medium_high,medium_long_term,0,urban,n
male,no,0,no,1916,5063,medium_low,medium_long_term,nil,rural,n
male,yes,0,no,4600,0,medium_low,medium_short_term,1,semiurban,y
male,yes,1,no,33846,0,high,medium_long_term,1,semiurban,n
female,yes,0,no,3625,0,medium_high,medium_long_term,1,semiurban,y
male,yes,0,yes,39147,4750,medium_high,medium_long_term,1,semiurban,y
male,yes,1,yes,2178,0,medium_low,medium_long_term,0,rural,n
male,yes,0,no,2383,2138,medium_low,medium_long_term,nil,rural,y
nil,yes,0,yes,674,5296,medium_high,medium_long_term,1,rural,y
male,yes,0,no,9328,0,medium_high,medium_short_term,1,rural,y
male,no,0,no,4885,0,low,medium_long_term,1,rural,y
male,no,0,no,12000,0,medium_high,medium_long_term,1,semiurban,n
male,yes,0,no,6033,0,medium_high,medium_long_term,1,urban,n
male,no,0,no,3858,0,medium_low,medium_long_term,1,semiurban,y
male,no,0,no,4191,0,medium_high,medium_long_term,1,rural,y
male,yes,1,no,3125,2583,medium_high,medium_long_term,1,semiurban,n
male,no,0,no,8333,3750,medium_high,medium_long_term,1,rural,y
female,no,0,no,1907,2365,medium_high,nil,1,urban,y
female,yes,0,no,3416,2816,medium_high,medium_long_term,nil,semiurban,y
male,no,0,yes,11000,0,medium_low,medium_long_term,1,urban,n
male,yes,1,no,2600,2500,medium_low,medium_long_term,1,semiurban,y
male,no,2,no,4923,0,medium_high,medium_long_term,0,semiurban,y
male,yes,3,no,3992,0,nil,medium_short_term,1,urban,n
male,yes,1,no,3500,1083,medium_high,medium_long_term,1,urban,y
male,yes,2,no,3917,0,medium_high,medium_long_term,1,semiurban,y
female,no,0,no,4408,0,medium_high,medium_long_term,1,semiurban,y
female,no,0,no,3244,0,medium_low,medium_long_term,1,urban,y
male,no,0,no,3975,2531,medium_low,medium_long_term,1,rural,y
male,no,0,no,2479,0,medium_low,medium_long_term,1,urban,y
male,no,0,no,3418,0,medium_high,medium_long_term,1,semiurban,n
female,no,0,no,10000,0,high,medium_long_term,1,semiurban,n
male,yes,3,no,3430,1250,medium_high,medium_long_term,0,semiurban,n
male,yes,1,yes,7787,0,high,medium_long_term,1,urban,y
male,yes,3,yes,5703,0,medium_high,medium_long_term,1,rural,y
male,yes,0,no,3173,3021,medium_high,medium_long_term,1,urban,y
male,yes,3,no,3850,983,medium_low,medium_long_term,1,semiurban,y
male,yes,0,no,150,1800,medium_high,medium_long_term,1,rural,n
male,yes,0,no,3727,1775,medium_high,medium_long_term,1,semiurban,y
male,yes,2,nil,5000,0,medium_low,medium_long_term,0,semiurban,n
female,yes,2,no,4283,2383,medium_high,medium_long_term,nil,semiurban,y
male,yes,0,no,2221,0,medium_low,medium_long_term,0,urban,n
male,yes,2,no,4009,1717,medium_high,medium_long_term,1,semiurban,y
male,no,0,no,2971,2791,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,7578,1010,medium_high,nil,1,semiurban,y
male,yes,0,no,6250,0,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,3250,0,medium_high,medium_long_term,1,rural,n
male,yes,nil,yes,4735,0,medium_high,medium_long_term,1,urban,n
male,yes,2,no,6250,1695,high,medium_long_term,1,semiurban,y
male,nil,nil,no,4758,0,medium_high,long_term,1,semiurban,y
male,no,0,yes,6400,0,medium_high,medium_long_term,1,rural,y
male,yes,1,no,2491,2054,medium_high,medium_long_term,1,semiurban,y
male,yes,0,nil,3716,0,low,medium_short_term,1,rural,y
male,no,0,no,3189,2598,medium_high,nil,1,rural,y
female,no,0,no,8333,0,high,medium_long_term,1,semiurban,y
male,yes,1,no,3155,1779,medium_high,medium_long_term,1,semiurban,y
male,yes,1,no,5500,1260,medium_high,medium_long_term,1,rural,y
male,yes,0,nil,5746,0,high,medium_long_term,nil,urban,n
female,no,0,yes,3463,0,medium_high,medium_long_term,nil,urban,y
female,no,1,no,3812,0,medium_high,medium_long_term,1,rural,y
male,yes,1,no,3315,0,medium_low,medium_long_term,1,semiurban,y
male,yes,2,no,5819,5000,medium_high,medium_long_term,1,rural,y
male,yes,1,no,2510,1983,medium_high,medium_short_term,1,urban,n
male,no,0,no,2965,5701,medium_high,short_term,1,urban,y
male,yes,2,yes,6250,1300,medium_high,medium_long_term,1,rural,y
male,yes,0,no,3406,4417,medium_high,medium_long_term,1,semiurban,y
male,no,0,yes,6050,4333,medium_high,medium_short_term,1,urban,n
male,yes,2,no,9703,0,medium_high,medium_long_term,1,urban,y
male,yes,1,no,6608,0,medium_high,medium_short_term,1,urban,y
male,yes,1,no,2882,1843,medium_high,long_term,1,semiurban,y
male,yes,0,no,1809,1868,medium_low,medium_long_term,1,urban,y
male,yes,0,no,1668,3890,high,medium_long_term,0,semiurban,n
female,no,2,no,3427,0,medium_high,medium_long_term,1,urban,n
male,no,0,yes,2583,2167,medium_high,medium_long_term,1,rural,y
male,yes,1,no,2661,7101,high,medium_short_term,1,semiurban,y
male,no,0,yes,16250,0,medium_high,medium_long_term,0,urban,n
female,no,3,no,3083,0,high,medium_long_term,1,rural,y
male,no,0,no,6045,0,medium_high,medium_long_term,0,rural,n
male,yes,3,no,5250,0,medium_low,medium_long_term,1,urban,n
male,yes,0,no,14683,2100,high,medium_long_term,1,rural,n
male,yes,3,no,4931,0,medium_high,medium_long_term,nil,semiurban,n
male,yes,1,no,6083,4250,high,medium_long_term,nil,urban,y
male,no,0,no,2060,2209,medium_high,medium_long_term,1,semiurban,y
female,no,1,no,3481,0,medium_high,short_term,1,semiurban,n
female,no,0,no,7200,0,medium_high,medium_long_term,1,rural,y
male,no,0,yes,5166,0,medium_high,medium_long_term,1,semiurban,y
male,no,0,no,4095,3447,medium_high,medium_long_term,1,rural,y
male,yes,2,no,4708,1387,medium_high,medium_long_term,1,semiurban,y
male,yes,3,no,4333,1811,medium_high,medium_long_term,0,urban,y
female,no,0,nil,3418,0,medium_high,medium_long_term,1,rural,n
female,no,1,no,2876,1560,medium_low,medium_long_term,1,urban,y
female,no,0,no,3237,0,low,medium_long_term,1,urban,y
male,yes,0,no,11146,0,medium_high,medium_long_term,1,urban,y
male,no,0,no,2833,1857,medium_high,medium_long_term,1,rural,y
male,yes,0,no,2620,2223,medium_high,medium_long_term,1,semiurban,y
male,yes,2,no,3900,0,medium_low,medium_long_term,1,semiurban,y
male,yes,1,no,2750,1842,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,3993,3274,high,medium_long_term,1,semiurban,y
male,yes,0,no,3103,1300,medium_low,medium_long_term,1,urban,y
male,yes,0,no,14583,0,very_high,medium_long_term,1,semiurban,y
female,yes,0,no,4100,0,medium_high,medium_long_term,nil,rural,y
male,no,1,yes,4053,2426,medium_high,medium_long_term,0,urban,n
male,yes,0,no,3927,800,medium_high,medium_long_term,1,semiurban,y
male,yes,2,no,2301,985.7999878,medium_low,medium_short_term,1,urban,y
female,no,0,no,1811,1666,medium_low,medium_long_term,1,urban,y
male,yes,0,no,20667,0,nil,medium_long_term,1,rural,n
male,no,0,no,3158,3053,medium_low,medium_long_term,1,rural,y
female,no,0,yes,2600,1717,medium_low,medium_long_term,1,semiurban,n
male,yes,0,no,3704,2000,medium_high,medium_long_term,1,rural,y
female,no,0,no,4124,0,medium_high,medium_long_term,1,semiurban,y
male,no,0,no,9508,0,medium_high,medium_long_term,1,rural,y
male,yes,0,no,3075,2416,medium_high,medium_long_term,1,rural,y
male,yes,2,no,4400,0,medium_high,medium_long_term,0,semiurban,n
male,yes,2,no,3153,1560,medium_high,medium_long_term,1,urban,y
female,no,nil,no,5417,0,medium_high,long_term,0,urban,n
male,yes,0,no,2383,3334,medium_high,medium_long_term,1,semiurban,y
male,yes,3,nil,4416,1250,medium_high,medium_long_term,1,urban,y
male,yes,1,no,6875,0,medium_high,medium_long_term,1,semiurban,y
female,yes,1,no,4666,0,medium_high,medium_long_term,1,urban,y
female,no,0,no,5000,2541,medium_high,long_term,1,rural,n
male,yes,1,no,2014,2925,medium_high,medium_long_term,1,urban,n
male,yes,0,no,1800,2934,medium_low,medium_long_term,0,urban,n
male,yes,nil,no,2875,1750,medium_high,medium_long_term,1,semiurban,y
female,no,0,no,5000,0,medium_high,medium_long_term,1,rural,y
male,yes,1,no,1625,1803,medium_low,medium_long_term,1,urban,y
male,no,0,no,4000,2500,medium_high,medium_long_term,1,rural,y
male,no,0,no,2000,0,nil,medium_long_term,1,urban,n
female,no,0,no,3762,1666,medium_high,medium_long_term,1,rural,y
female,no,0,no,2400,1863,medium_high,medium_long_term,0,urban,n
male,no,0,no,20233,0,very_high,medium_long_term,1,rural,n
male,yes,2,no,7667,0,medium_high,medium_long_term,nil,rural,y
female,no,0,no,2917,0,medium_low,medium_long_term,1,semiurban,y
male,no,0,no,2927,2405,medium_high,medium_long_term,1,semiurban,y
female,no,0,no,2507,0,medium_low,medium_long_term,1,rural,y
male,yes,2,yes,5746,0,medium_high,medium_short_term,nil,rural,y
nil,yes,0,no,2473,1843,medium_high,medium_long_term,1,rural,n
male,yes,1,no,3399,1640,medium_high,medium_short_term,1,urban,y
male,yes,2,no,3717,0,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,2058,2134,medium_low,medium_long_term,nil,urban,y
female,no,1,no,3541,0,medium_high,medium_long_term,nil,semiurban,y
male,yes,1,yes,10000,0,medium_high,medium_long_term,1,rural,n
male,yes,0,no,2400,2167,medium_high,medium_long_term,1,semiurban,y
male,yes,3,no,4342,189,medium_high,medium_long_term,1,semiurban,y
male,yes,2,no,3601,1590,nil,medium_long_term,1,rural,y
female,no,0,no,3166,2985,medium_high,medium_long_term,nil,rural,y
male,yes,3,no,15000,0,high,medium_long_term,1,rural,y
male,yes,1,yes,8666,4983,high,medium_long_term,0,rural,n
male,no,0,no,4917,0,medium_high,medium_long_term,0,rural,y
male,yes,0,yes,5818,2160,medium_high,medium_long_term,1,semiurban,y
female,yes,0,no,4333,2451,medium_high,medium_long_term,1,urban,n
female,no,0,no,2500,0,medium_low,medium_long_term,1,urban,y
male,no,1,no,4384,1793,medium_high,medium_long_term,1,urban,y
male,no,0,no,2935,0,medium_low,medium_long_term,1,semiurban,y
male,no,nil,no,2833,0,medium_low,medium_long_term,1,urban,y
male,yes,0,nil,63337,0,very_high,medium_short_term,1,urban,y
nil,yes,1,yes,9833,1833,medium_high,medium_short_term,1,urban,y
male,yes,nil,yes,5503,4490,medium_low,nil,1,semiurban,y
male,yes,1,nil,5250,688,medium_high,medium_long_term,1,rural,y
male,yes,2,yes,2500,4600,medium_high,medium_long_term,1,rural,y
female,no,3,no,1830,0,nil,medium_long_term,0,urban,n
female,no,0,no,4160,0,medium_low,medium_long_term,1,semiurban,y
male,yes,3,no,2647,1587,medium_high,medium_long_term,1,rural,n
female,no,0,no,2378,0,low,medium_long_term,1,rural,n
male,yes,1,no,4554,1229,medium_high,medium_long_term,1,urban,y
male,yes,3,no,3173,0,medium_low,medium_long_term,1,semiurban,y
male,yes,2,nil,2583,2330,medium_high,medium_long_term,1,rural,y
male,yes,0,no,2499,2458,medium_high,medium_long_term,1,semiurban,y
male,yes,nil,no,3523,3230,medium_high,medium_long_term,0,rural,n
male,yes,2,no,3083,2168,medium_high,medium_long_term,1,urban,y
male,yes,0,no,6333,4583,high,medium_long_term,nil,semiurban,y
male,yes,0,no,2625,6250,medium_high,medium_long_term,1,rural,y
male,yes,0,no,9083,0,high,medium_long_term,1,semiurban,y
male,no,0,no,8750,4167,high,medium_long_term,1,rural,n
male,yes,3,no,2666,2083,medium_low,medium_long_term,1,rural,y
female,yes,0,yes,5500,0,medium_high,medium_long_term,0,rural,n
female,yes,0,no,2423,505,medium_high,medium_long_term,1,semiurban,y
female,no,nil,no,3813,0,medium_high,medium_short_term,1,urban,y
male,yes,2,no,8333,3167,medium_high,medium_long_term,1,rural,y
male,yes,1,no,3875,0,medium_low,medium_long_term,1,urban,n
male,yes,0,no,3000,1666,medium_low,long_term,0,urban,n
male,yes,3,no,5167,3167,medium_high,medium_long_term,1,semiurban,y
female,no,1,no,4723,0,medium_low,medium_long_term,1,semiurban,n
male,yes,2,no,5000,3667,high,medium_long_term,1,semiurban,y
male,yes,0,no,4750,2333,medium_high,medium_long_term,1,urban,y
male,yes,0,no,3013,3033,medium_low,medium_long_term,nil,urban,y
male,no,0,yes,6822,0,medium_high,medium_long_term,1,rural,y
male,no,0,no,6216,0,medium_high,medium_long_term,1,rural,n
male,no,0,no,2500,0,medium_low,long_term,1,semiurban,n
male,no,0,no,5124,0,medium_high,nil,0,rural,n
male,yes,1,no,6325,0,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,19730,5266,very_high,medium_long_term,1,rural,n
female,no,0,yes,15759,0,medium_low,medium_long_term,1,semiurban,y
male,yes,2,no,5185,0,medium_high,medium_long_term,1,semiurban,y
male,yes,2,yes,9323,7873,high,medium_long_term,1,rural,y
male,no,1,no,3062,1987,medium_high,medium_short_term,0,urban,n
female,no,0,nil,2764,1459,medium_high,medium_long_term,1,urban,y
male,yes,0,no,4817,923,medium_high,medium_short_term,1,urban,y
male,yes,3,no,8750,4996,medium_high,medium_long_term,1,rural,y
male,yes,0,no,4310,0,medium_high,medium_long_term,nil,semiurban,y
male,no,0,no,3069,0,medium_low,long_term,1,urban,n
male,yes,2,no,5391,0,medium_high,medium_long_term,1,urban,y
male,yes,0,nil,3333,2500,medium_high,medium_long_term,1,semiurban,y
male,no,0,no,5941,4232,high,medium_long_term,1,semiurban,y
female,no,0,no,6000,0,medium_high,medium_long_term,1,urban,y
male,no,0,yes,7167,0,medium_high,medium_long_term,1,urban,y
male,yes,2,no,4566,0,medium_low,medium_long_term,1,urban,n
male,no,1,nil,3667,0,medium_high,medium_short_term,1,urban,y
male,no,0,no,2346,1600,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,3010,3136,nil,medium_long_term,0,urban,n
male,yes,0,no,2333,2417,medium_high,medium_long_term,1,urban,y
male,yes,0,no,5488,0,medium_high,medium_long_term,1,rural,y
male,no,3,no,9167,0,medium_high,medium_long_term,1,rural,y
male,yes,3,no,9504,0,high,medium_long_term,1,rural,y
male,yes,0,no,2583,2115,medium_high,medium_long_term,nil,urban,y
male,yes,2,no,1993,1625,medium_high,medium_short_term,1,semiurban,y
male,yes,2,no,3100,1400,medium_high,medium_long_term,1,urban,y
male,yes,2,no,3276,484,medium_high,medium_long_term,nil,semiurban,y
female,no,0,no,3180,0,medium_low,medium_long_term,0,urban,n
male,yes,0,no,3033,1459,medium_low,medium_long_term,1,urban,y
male,no,0,no,3902,1666,medium_high,medium_long_term,1,rural,y
female,no,0,no,1500,1800,medium_high,medium_long_term,0,semiurban,n
male,yes,2,no,2889,0,low,medium_short_term,0,urban,n
male,no,0,no,2755,0,medium_low,medium_long_term,1,rural,n
male,no,0,no,2500,20000,medium_high,medium_long_term,1,semiurban,y
female,no,0,no,1963,0,medium_low,medium_long_term,1,semiurban,y
female,no,0,yes,7441,0,medium_high,medium_long_term,1,rural,n
female,no,0,no,4547,0,medium_high,medium_long_term,1,semiurban,y
male,yes,0,no,2167,2400,medium_high,medium_long_term,1,urban,y
female,no,0,no,2213,0,medium_low,medium_long_term,1,rural,y
male,yes,1,no,8300,0,medium_high,medium_long_term,0,semiurban,n
male,yes,3,no,81000,0,high,medium_long_term,0,rural,n
female,no,1,yes,3867,0,medium_low,medium_long_term,1,semiurban,n
male,yes,0,nil,6256,0,medium_high,medium_long_term,nil,urban,y
male,yes,0,no,6096,0,high,medium_long_term,0,rural,n
male,yes,0,no,2253,2033,medium_high,medium_long_term,1,rural,y
