Gender;Married;Dependents;Self_Employed;ApplicantIncome;CoapplicantIncome;LoanAmount;Loan_Amount_Term;Credit_History;Property_Area;Loan_Status
Male;Yes;0;No;7;1;medium_high;medium_long_term;0.0;Semiurban;N
Male;Yes;0;No;16;1;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;0;No;5;11;medium_high;medium_long_term;0.0;Rural;N
Female;No;Nil;No;7;1;medium_low;medium_long_term;1.0;Semiurban;Y
Male;No;0;No;9;1;medium_low;medium_long_term;1.0;Semiurban;Y
Male;Yes;1;Nil;9;4;medium_high;short_term;1.0;Urban;Y
Male;Yes;0;Yes;8;5;high;medium_long_term;1.0;Rural;Y
Male;Yes;0;No;10;8;medium_high;medium_long_term;1.0;Semiurban;Y
Male;No;0;No;8;7;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;7;5;medium_high;medium_long_term;1.0;Urban;Y
Male;No;0;Yes;13;1;low;medium_long_term;1.0;Rural;Y
Male;Yes;1;No;7;9;Nil;medium_long_term;1.0;Semiurban;Y
Female;Yes;0;No;16;1;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;3;No;8;3;medium_high;medium_long_term;0.0;Urban;N
Male;Yes;3;No;146;1;high;medium_long_term;1.0;Urban;N
Male;Yes;2;No;9;1;medium_high;long_term;0.0;Rural;N
Male;Yes;0;No;17;1;High;medium_long_term;1.0;Rural;Y
Male;Yes;0;No;9;1;medium_high;medium_short_term;0.0;Semiurban;N
Male;Yes;2;No;10;16;medium_high;medium_short_term;1.0;Rural;Y
Male;Yes;0;No;8;4;medium_high;medium_long_term;1.0;Urban;Y
Male;No;0;No;7;1;medium_low;medium_long_term;1.0;Semiurban;Y
Male;No;2;No;7;5;medium_low;medium_long_term;1.0;Semiurban;Y
Female;No;0;Nil;11;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;0;Yes;7;5;medium_high;medium_long_term;Nil;Rural;Y
Male;Yes;3;No;28;1;high;medium_long_term;1.0;Rural;Y
Male;Yes;1;No;9;5;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;2;No;10;4;medium_low;medium_long_term;1.0;Semiurban;Y
Male;Yes;1;No;10;5;medium_high;medium_long_term;0.0;Semiurban;N
Female;Yes;3;No;13;1;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;1;No;7;9;high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;7;7;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;3;No;20;1;medium_low;medium_long_term;1.0;Urban;Y
Male;Yes;3;No;14;1;medium_high;medium_long_term;Nil;Semiurban;Y
Male;No;0;No;9;1;medium_high;medium_long_term;1.0;Rural;Y
Female;Yes;0;No;5;1;Nil;long_term;0.0;Semiurban;N
Male;Yes;1;No;8;1;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;2;No;6;1;low;medium_short_term;1.0;Rural;Y
Male;No;0;No;5;5;medium_high;medium_long_term;Nil;Semiurban;Y
Female;Yes;0;No;7;3;medium_high;medium_long_term;1.0;Semiurban;Y
Nil;No;0;No;4;4;medium_high;medium_long_term;0.0;Urban;N
Male;Yes;3;No;10;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;0;No;9;1;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;0;No;10;3;medium_high;medium_long_term;1.0;Urban;Y
Female;No;0;Yes;10;1;medium_high;medium_long_term;1.0;Semiurban;N
Male;Yes;Nil;No;9;1;medium_low;medium_long_term;1.0;Semiurban;Y
Female;No;0;No;7;1;medium_high;medium_long_term;1.0;Urban;Y
Female;Yes;2;No;6;7;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;0;No;9;10;medium_high;medium_long_term;1.0;Rural;Y
Male;No;3;No;9;9;medium_high;medium_long_term;Nil;Semiurban;Y
Female;No;0;No;1;4;medium_high;medium_long_term;1.0;Semiurban;N
Male;Yes;1;No;4;6;medium_low;Nil;0.0;Rural;N
Female;No;0;No;4;6;medium_high;medium_long_term;0.0;Urban;N
Male;Yes;2;No;2;8;high;medium_long_term;0.0;Rural;N
Male;No;0;No;7;1;medium_low;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;5;8;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;3;No;7;4;medium_high;medium_long_term;1.0;Urban;Y
Male;No;0;No;5;13;medium_high;medium_long_term;0.0;Rural;N
Female;No;0;No;25;1;high;medium_long_term;0.0;Urban;N
Male;No;0;No;10;1;medium_high;medium_long_term;1.0;Semiurban;Y
Male;No;0;No;13;1;medium_low;medium_long_term;0.0;Urban;N
Male;Yes;2;No;15;1;high;medium_long_term;1.0;Urban;Y
Male;No;0;No;7;1;medium_low;medium_short_term;1.0;Urban;Y
Male;Yes;1;No;7;5;medium_low;Nil;1.0;Semiurban;Y
Male;Yes;0;No;7;3;medium_high;medium_long_term;1.0;Urban;Y
Male;No;0;No;7;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;1;Yes;7;4;medium_high;medium_long_term;1.0;Rural;Y
Female;No;1;No;8;1;medium_low;medium_long_term;1.0;Urban;N
Male;No;0;No;8;1;medium_low;medium_short_term;1.0;Urban;Y
Male;Yes;0;No;9;1;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;2;No;9;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;1;No;5;6;medium_high;medium_long_term;1.0;Rural;Y
Nil;No;Nil;No;7;3;medium_high;medium_long_term;1.0;Semiurban;Y
Female;No;3;No;9;1;medium_high;medium_long_term;Nil;Semiurban;Y
Male;No;0;No;10;1;medium_high;medium_long_term;0.0;Rural;N
Male;Yes;3;No;7;6;medium_low;medium_long_term;1.0;Rural;Y
Male;Yes;3;Nil;14;2;medium_high;medium_long_term;0.0;Urban;N
Male;Yes;0;Yes;64;1;very_high;medium_long_term;Nil;Semiurban;Y
Male;Yes;2;Yes;22;1;high;short_term;1.0;Rural;N
Female;No;0;No;26;1;medium_high;medium_long_term;1.0;Urban;Y
Male;No;0;No;7;1;medium_low;medium_long_term;1.0;Semiurban;Y
Male;No;0;Yes;18;1;medium_high;medium_long_term;0.0;Rural;N
Male;Yes;1;No;10;2;medium_high;medium_long_term;1.0;Semiurban;Y
Male;No;0;No;12;1;medium_high;medium_long_term;1.0;Urban;Y
Male;No;0;No;7;9;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;6;3;medium_high;medium_long_term;1.0;Urban;Y
Male;No;0;No;10;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;1;No;5;5;medium_high;medium_long_term;0.0;Urban;N
Male;Yes;2;No;10;1;medium_low;medium_long_term;1.0;Rural;Y
Male;No;0;Yes;4;5;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;2;Yes;9;9;high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;9;5;medium_high;medium_long_term;1.0;Rural;N
Male;No;1;No;12;6;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;0;No;16;1;medium_high;medium_long_term;1.0;Rural;Y
Male;No;0;No;9;9;high;medium_long_term;1.0;Rural;Y
Male;No;0;Nil;6;1;medium_low;medium_long_term;0.0;Semiurban;N
Male;No;0;No;12;1;medium_high;medium_long_term;1.0;Urban;Y
Female;No;0;No;6;1;medium_low;medium_long_term;1.0;Rural;N
Male;No;1;No;7;5;medium_low;medium_long_term;Nil;Rural;Y
Male;No;0;No;5;1;medium_high;medium_long_term;0.0;Semiurban;N
Male;No;2;No;3;5;medium_high;medium_long_term;0.0;Urban;N
Male;Yes;0;No;7;7;medium_high;medium_long_term;1.0;Urban;Y
Female;Yes;3;Nil;4;6;medium_low;medium_long_term;0.0;Semiurban;N
Female;Yes;1;No;8;1;medium_low;medium_long_term;1.0;Rural;N
Female;No;0;No;8;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;2;No;9;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;0;No;11;1;medium_high;medium_long_term;1.0;Rural;Y
Male;No;0;No;7;6;medium_high;medium_short_term;0.0;Urban;N
Male;Yes;0;No;5;4;medium_high;medium_long_term;0.0;Rural;N
Male;Yes;2;Nil;10;10;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;2;No;5;7;medium_high;medium_long_term;1.0;Urban;Y
Female;No;0;No;6;1;medium_low;medium_long_term;Nil;Rural;Y
Male;Yes;2;No;11;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;3;No;31;1;medium_high;medium_long_term;Nil;Urban;Y
Male;Yes;2;No;8;6;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;0;No;9;6;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;2;No;9;1;medium_high;medium_long_term;1.0;Urban;Y
Female;Yes;1;No;8;8;medium_high;medium_long_term;1.0;Rural;N
Male;Yes;3;No;21;2;medium_high;Nil;1.0;Urban;Y
Male;Yes;0;No;9;1;medium_high;medium_long_term;Nil;Semiurban;Y
Male;Yes;2;No;10;3;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;2;No;19;1;high;medium_long_term;1.0;Semiurban;Y
Male;Yes;0;No;27;1;Nil;medium_long_term;1.0;Rural;Y
Male;Yes;2;No;16;8;high;medium_long_term;1.0;Rural;Y
Female;Yes;1;No;9;1;medium_high;medium_short_term;1.0;Rural;N
Male;No;0;No;9;1;medium_low;medium_long_term;1.0;Urban;Y
Male;Yes;2;Nil;8;6;medium_high;medium_long_term;0.0;Rural;N
Male;Yes;3;No;6;4;medium_high;medium_long_term;0.0;Rural;N
Male;Yes;1;No;20;6;very_high;medium_long_term;1.0;Semiurban;Y
Male;No;0;Yes;12;1;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;1;No;10;1;medium_high;medium_long_term;0.0;Semiurban;N
Male;Yes;0;No;4;4;medium_high;medium_long_term;1.0;Rural;N
Male;Yes;2;No;6;2;medium_high;medium_long_term;0.0;Urban;N
Male;Yes;0;Yes;4;3;medium_low;medium_long_term;1.0;Rural;Y
Male;Yes;0;Yes;18;1;medium_high;long_term;1.0;Rural;Y
Male;Yes;3;No;6;2;medium_low;medium_long_term;1.0;Urban;Y
Male;Yes;Nil;No;7;3;medium_low;medium_long_term;Nil;Urban;Y
Female;Yes;0;No;7;5;medium_high;medium_long_term;1.0;Semiurban;Y
Female;No;0;No;4;3;medium_low;medium_long_term;1.0;Semiurban;Y
Male;Yes;0;No;6;5;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;1;No;10;6;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;1;No;7;3;medium_high;medium_long_term;1.0;Semiurban;Y
Female;No;0;No;9;1;medium_low;medium_long_term;1.0;Urban;Y
Nil;No;1;No;5;9;medium_low;medium_long_term;1.0;Rural;Y
Female;No;0;No;5;1;medium_low;medium_long_term;1.0;Urban;Y
Male;No;0;No;11;5;medium_high;medium_long_term;0.0;Rural;N
Male;Yes;3;Yes;11;1;medium_high;medium_long_term;1.0;Semiurban;Y
Male;No;0;No;12;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;0;No;8;8;medium_high;Nil;1.0;Rural;Y
Male;Yes;0;No;6;5;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;6;5;medium_high;short_term;1.0;Semiurban;Y
Male;Yes;0;No;16;5;high;medium_long_term;1.0;Rural;Y
Male;Yes;1;Yes;8;7;high;medium_long_term;1.0;Rural;N
Male;Yes;1;No;8;5;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;5;5;medium_high;medium_long_term;Nil;Urban;Y
Male;Yes;0;No;7;5;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;2;No;6;1;medium_low;long_term;1.0;Urban;Y
Female;No;1;No;11;1;medium_high;medium_long_term;1.0;Rural;Y
Female;No;2;Yes;11;1;medium_high;medium_long_term;0.0;Semiurban;N
Female;No;0;No;6;1;medium_low;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;6;4;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;1;No;7;8;medium_high;medium_long_term;1.0;Rural;Y
Male;No;0;No;5;6;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;3;No;11;1;medium_high;medium_long_term;0.0;Urban;N
Male;No;0;No;30;30;medium_high;medium_long_term;1.0;Semiurban;Y
Nil;No;0;Yes;6;6;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;3;4;low;medium_short_term;1.0;Rural;Y
Female;No;1;No;16;1;medium_low;medium_long_term;1.0;Semiurban;Y
Female;Yes;0;No;5;4;medium_high;medium_long_term;1.0;Urban;Y
Male;No;0;No;5;6;medium_high;medium_long_term;0.0;Urban;N
Female;No;0;No;5;11;medium_high;medium_long_term;0.0;Semiurban;N
Male;Yes;2;No;13;28;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;2;No;6;3;medium_high;medium_long_term;1.0;Semiurban;Y
Male;No;0;No;9;1;medium_low;long_term;1.0;Urban;N
Male;No;0;No;8;1;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;8;4;medium_high;medium_long_term;0.0;Semiurban;N
Male;Yes;0;No;8;2;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;0;Nil;6;4;medium_high;medium_long_term;0.0;Rural;N
Female;No;0;No;5;1;medium_low;medium_long_term;1.0;Semiurban;Y
Nil;Yes;0;No;7;7;medium_high;medium_short_term;0.0;Semiurban;N
Male;Yes;2;Yes;10;5;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;Nil;No;20;1;Nil;medium_long_term;1.0;Urban;Y
Male;Yes;0;Yes;8;1;medium_low;medium_long_term;1.0;Semiurban;Y
Male;No;0;No;6;1;low;medium_short_term;1.0;Rural;Y
Male;Yes;3;No;7;1;medium_high;long_term;0.0;Urban;N
Male;Yes;Nil;No;8;1;medium_low;medium_long_term;1.0;Semiurban;Y
Female;No;1;No;9;1;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;2;No;9;3;medium_high;medium_long_term;1.0;Urban;Y
Female;Yes;1;No;8;4;medium_high;medium_long_term;1.0;Urban;Y
Male;No;0;Nil;6;1;medium_high;medium_long_term;0.0;Rural;N
Female;Yes;0;No;8;1;medium_low;medium_long_term;1.0;Rural;Y
Male;Yes;0;No;7;9;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;7;8;medium_high;medium_long_term;1.0;Rural;Y
Female;No;1;Nil;4;10;medium_low;medium_long_term;Nil;Rural;Y
Male;Yes;3;No;6;6;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;0;No;6;4;medium_high;medium_long_term;1.0;Semiurban;Y
Male;No;0;No;7;2;medium_low;medium_long_term;Nil;Rural;Y
Male;Yes;1;No;38;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;2;No;6;3;medium_high;medium_long_term;1.0;Rural;Y
Male;No;Nil;No;8;7;medium_high;medium_long_term;Nil;Semiurban;Y
Female;Yes;1;No;8;3;medium_high;long_term;0.0;Urban;N
Female;No;1;No;8;8;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;2;No;12;2;low;medium_long_term;0.0;Rural;N
Male;No;0;No;8;1;medium_low;medium_long_term;1.0;Rural;Y
Female;Yes;3;No;4;5;medium_low;medium_long_term;1.0;Urban;Y
Female;No;0;Yes;7;8;high;medium_long_term;1.0;Rural;N
Male;No;1;No;50;1;high;medium_long_term;1.0;Semiurban;N
Male;Yes;2;No;12;1;medium_high;medium_long_term;0.0;Semiurban;N
Female;No;0;No;7;1;medium_low;medium_long_term;0.0;Semiurban;N
Male;Yes;3;No;6;3;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;0;Nil;13;1;medium_high;medium_long_term;1.0;Urban;Y
Female;No;0;No;12;1;medium_high;medium_short_term;1.0;Semiurban;N
Male;Yes;3;Nil;8;2;medium_high;medium_long_term;0.0;Semiurban;N
Nil;No;0;No;59;1;medium_high;medium_long_term;1.0;Semiurban;N
Male;No;0;No;5;5;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;0;No;10;1;medium_high;medium_long_term;1.0;Rural;Y
Female;No;0;No;12;1;medium_high;medium_long_term;Nil;Urban;Y
Male;No;0;No;18;1;medium_high;medium_long_term;1.0;Rural;N
Female;Yes;2;No;20;24;very_high;medium_long_term;1.0;Urban;Y
Male;Yes;1;Nil;18;1;high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;5;6;medium_high;medium_long_term;Nil;Rural;Y
Male;No;0;Nil;4;9;medium_high;medium_long_term;1.0;Rural;Y
Male;No;0;No;10;1;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;1;No;17;8;Nil;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;8;4;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;2;No;7;6;medium_high;medium_long_term;1.0;Urban;Y
Male;No;0;No;7;1;medium_low;medium_long_term;1.0;Rural;Y
Female;Yes;0;No;5;4;medium_low;medium_long_term;0.0;Urban;N
Male;Yes;1;Nil;4;6;medium_high;medium_long_term;1.0;Urban;Y
Female;Yes;0;No;6;1;medium_low;long_term;1.0;Semiurban;N
Nil;No;0;No;13;1;medium_high;medium_long_term;1.0;Semiurban;Y
Male;No;0;Nil;8;1;medium_low;medium_long_term;1.0;Rural;Y
Female;Yes;2;No;8;1;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;2;No;9;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;1;Yes;15;1;medium_low;medium_long_term;1.0;Urban;Y
Male;Yes;1;Nil;13;1;medium_high;medium_long_term;0.0;Urban;N
Female;No;Nil;Yes;30;1;medium_high;medium_long_term;1.0;Rural;N
Nil;Yes;1;Yes;2;5;medium_low;medium_long_term;1.0;Rural;Y
Male;Yes;0;No;6;2;medium_low;medium_long_term;1.0;Semiurban;Y
Male;No;2;No;6;3;medium_high;medium_long_term;Nil;Semiurban;Y
Male;Yes;2;Yes;15;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;2;No;8;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;1;No;14;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;0;No;8;10;medium_high;medium_long_term;1.0;Semiurban;Y
Male;No;0;No;11;1;medium_high;medium_long_term;1.0;Urban;Y
Female;No;3;No;5;11;medium_high;medium_long_term;0.0;Rural;N
Male;No;Nil;No;5;5;medium_high;medium_short_term;1.0;Urban;Y
Male;Yes;2;No;10;1;medium_high;medium_long_term;1.0;Rural;Y
Female;No;0;No;8;1;medium_high;medium_long_term;1.0;Urban;Y
Female;Yes;0;No;16;2;medium_high;medium_short_term;1.0;Semiurban;Y
Female;Yes;0;No;9;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;0;No;4;6;medium_low;medium_long_term;0.0;Urban;N
Nil;No;0;No;10;1;medium_high;medium_long_term;1.0;Rural;Y
Male;No;0;No;7;6;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;1;No;6;4;medium_high;medium_long_term;1.0;Rural;Y
Female;Yes;0;No;4;4;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;3;No;7;1;medium_low;medium_short_term;1.0;Urban;Y
Male;No;1;Nil;32;10;medium_low;medium_long_term;1.0;Semiurban;Y
Male;Yes;0;No;11;1;medium_low;medium_long_term;1.0;Rural;Y
Male;No;0;No;6;5;medium_low;short_term;0.0;Semiurban;N
Male;Yes;1;Nil;6;2;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;2;No;11;2;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;3;Yes;14;3;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;1;No;7;4;medium_high;medium_long_term;Nil;Semiurban;Y
Male;Yes;0;No;12;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;3;No;20;1;high;medium_long_term;1.0;Urban;Y
Female;Yes;1;No;8;6;medium_high;medium_long_term;1.0;Urban;Y
Female;Yes;0;No;10;1;medium_high;medium_long_term;1.0;Semiurban;Y
Male;Yes;0;No;4;4;low;medium_long_term;1.0;Semiurban;Y
Male;No;2;No;5;1;low;medium_long_term;1.0;Urban;Y
Female;No;0;No;7;4;medium_high;medium_long_term;Nil;Urban;Y
Male;Yes;0;No;5;4;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;1;Yes;5;7;medium_low;medium_long_term;1.0;Rural;Y
Female;No;0;No;9;5;medium_high;medium_long_term;0.0;Rural;N
Male;Yes;0;Yes;6;10;medium_high;medium_short_term;1.0;Semiurban;Y
Male;No;0;Yes;8;9;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;3;No;8;1;medium_low;medium_short_term;1.0;Rural;Y
Male;Yes;1;No;10;1;medium_low;medium_long_term;1.0;Urban;N
Male;No;0;No;14;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;3;No;17;1;high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;7;4;medium_high;medium_long_term;0.0;Rural;N
Male;No;0;No;6;1;medium_low;medium_long_term;1.0;Urban;Y
Male;Yes;2;No;7;3;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;0;Yes;5;1;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;2;No;18;1;high;medium_long_term;1.0;Rural;Y
Male;No;0;No;5;30;medium_high;medium_long_term;Nil;Rural;Y
Male;Yes;0;No;12;2;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;11;8;medium_high;medium_long_term;1.0;Rural;Y
Male;Yes;3;No;11;1;medium_high;medium_short_term;0.0;Semiurban;N
Male;Yes;3;No;16;3;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;1;No;8;4;medium_low;medium_long_term;1.0;Urban;Y
Male;No;0;No;5;1;medium_low;medium_long_term;1.0;Urban;Y
Male;Yes;2;No;7;1;medium_low;medium_long_term;Nil;Rural;Y
Male;No;0;No;8;6;medium_high;medium_long_term;1.0;Semiurban;Y
Female;Yes;0;No;18;9;medium_low;medium_long_term;Nil;Urban;Y
Male;Yes;1;No;5;5;medium_low;medium_long_term;1.0;Semiurban;Y
Male;Yes;3;Yes;9;4;medium_high;medium_long_term;1.0;Urban;Y
Male;Yes;0;No;9;2;medium_high;medium_long_term;1.0;Urban;Y
Male;No;0;No;7;4;medium_high;medium_long_term;Nil;Semiurban;Y
Male;Yes;0;No;10;5;medium_high;medium_long_term;1.0;Rural;Y
Male;No;0;Yes;19;1;medium_low;medium_short_term;1.0;Rural;Y
